country_name,indicator_code,country_code,educational_index_id,country_id
Denmark,SE.SEC.ENRL.FE.VO.ZS,DNK,993c9427-8e65-41f2-9fab-80c1055136f5,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F600.F,DNK,1285748b-ed4c-4df6-a5b2-77ff715abce6,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F140.F,DNK,ddf3f82d-98ab-4203-b1c4-418e3b983995,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F500.F,DNK,24485b20-1e66-4df4-9494-61251d863985,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F700.F,DNK,65715dbe-37f2-4341-951e-41be4b5d4916,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F200.F,DNK,f063eb5c-4fb6-48b6-bb78-8dbfd7a94106,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.TEP.5.B.F,DNK,70f7994b-fd02-4920-b123-dcc404c8e19e,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.TEP.8.F,DNK,0edf8447-01ed-480d-b276-d1cf37e1456d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.FUK.F,DNK,6795b7d9-12fa-418b-b990-9a58e411c558,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F400.F,DNK,6f9f15a6-2457-432a-b16c-2a2964e88019,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F800.F,DNK,51b7a22d-bb1e-4f34-b4b7-04b3781cac42,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F300.F,DNK,5f826108-8164-402a-940c-99e1745567a5,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.GTVP.3.GPV.F,DNK,150210ad-26bd-4fc3-aeaf-1eaecef8d0e6,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.GTVP.3.V.F,DNK,5c1b19a5-81ef-44a4-a243-1f25d5558693,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.FE.AG.ZS,DNK,d894b9e3-21ef-4905-aa16-da8b4aa4d0e4,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.FE.ED.ZS,DNK,3875374c-b7e4-4934-b15c-3f992fde01fb,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.FE.EN.ZS,DNK,5ea9f0cb-3cc7-4233-8d88-08ac7c92face,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.FE.HL.ZS,DNK,d97c9700-c9d9-4190-ae11-3dc56d668bcb,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.FE.HU.ZS,DNK,0202c6a3-6133-4e68-9227-bc22304f000f,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FGP.56.FNON400500,DNK,c6baae35-0003-4549-8cd7-855694cd8176,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FGP.56.F400500,DNK,c5cd8c56-bd51-4fe7-a9a9-be7b45506418,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.FE.SC.ZS,DNK,df0f059f-8081-46bc-bd3d-04bda553c241,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.FE.SV.ZS,DNK,451640e7-9448-4330-bf9e-0f630edcc0ed,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.FE.SS.ZS,DNK,633509cd-68ae-4bf7-9264-33fb0f589667,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.AG.ZS,DNK,9a02a144-e77d-4030-8c29-b91f35697572,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.ED.ZS,DNK,ef84f65b-1e5d-4481-bf20-30faa2bbe6ea,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.EN.ZS,DNK,0da1a937-854a-4ff1-bd18-40e1cab10917,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.HL.ZS,DNK,e39bab80-8b2d-4fac-be5b-5a952ded3704,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.HU.ZS,DNK,2e12b0d2-422b-42bc-b8e1-6b689964b73b,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.OT.ZS,DNK,40d364a1-aa20-4eb9-aab3-73786e3e604c,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.SC.ZS,DNK,0a4c862d-0692-47ac-88a0-bbcd02123743,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.SV.ZS,DNK,b531b336-c66e-456a-b03f-6dd6bdf8643d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.SS.ZS,DNK,58721c99-fd39-4818-8bf7-17b1b9f9ca19,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.GRAD.FE.ZS,DNK,dd2f81ed-bf8e-4862-8703-3877dc79a600,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FGP.5.B,DNK,ebd23a16-87b0-43c8-9e2c-f5dbb45eb050,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FGP.8,DNK,822f61fd-35c1-46f7-af71-be2112de0c91,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSGP.56.F600.M,DNK,b15841a2-3a1a-4dcc-9a49-cd047c7c2600,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSGP.56.F140.M,DNK,faeaf6d0-fe21-4468-8c9a-5ac0d727a581,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSGP.56.F500.M,DNK,2d06a247-2cfc-48dd-81c7-8f9d3cc6a393,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSGP.56.F700.M,DNK,14581518-4fe8-4eac-ab2a-cc7bb792a556,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSGP.56.F200.M,DNK,57912b8a-f563-4cf0-8e2d-833934ac1e59,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSGP.56.F400.M,DNK,daba7e1f-2ff2-40ff-8ac2-32a6f87c8285,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSGP.56.F800.M,DNK,e526bfcf-a4f1-4f4e-88df-7d0129bc3b99,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSGP.56.F300.M,DNK,61593049-e2de-4a85-b544-ed5198b614b1,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.GTVP.2.GPV.M,DNK,c128a2ff-1b39-4174-85ae-baec0872394c,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.GTVP.23.GPV.M,DNK,1d488fac-018d-4215-bfb0-36b17e130d33,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.SEC.ENRL.MA.VO.ZS,DNK,901a8c04-531f-4958-b3a0-ed4458fdddfd,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F600.M,DNK,c9abaadb-6d88-4923-90d1-b11de9094b86,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F140.M,DNK,6fa83e2a-ba55-427c-af81-f71624c53fcb,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F500.M,DNK,01ca515b-ace1-43bd-a823-d277d3343163,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F700.M,DNK,6790c7f8-7c52-4796-abb8-27f18bf84559,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F200.M,DNK,289e65f8-8e26-4016-b8d1-8d0d4c975a1d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.TEP.5.B.M,DNK,10ef174d-4e86-4c67-a1bc-73b509269a25,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.TEP.8.M,DNK,58ec734c-368f-4489-9f0f-cb01100f4a1d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.FUK.M,DNK,11d7876b-ee10-4913-9fdd-f7a7e2251d77,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F400.M,DNK,07f7eb94-af4d-486f-a876-5d18b3fd5dd3,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F800.M,DNK,88bc90f4-24b3-4b6a-903c-a9fd1ae4776a,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F300.M,DNK,083af9c0-c551-4a97-8816-2d536498097d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.GTVP.3.GPV.M,DNK,6b0c5b71-5efb-4498-8541-c55a892c843f,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.GTVP.3.V.M,DNK,9ea50d0a-1b20-4ada-b718-7d3a9043b637,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.56.F600,DNK,91a09edf-d45d-4125-bc43-80be3c616468,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.56.F140,DNK,bbae41c8-04e6-4796-8ebd-462aabf5ebd3,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.56.F500,DNK,ab57e988-26bb-47d1-8a35-9ea96b36ce6d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.56.F700,DNK,6fef9474-6139-412a-bcee-7b6a4fe9ed6b,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.56.F200,DNK,80c2d5e5-a914-4330-b670-7705050c7976,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.56.FUK,DNK,5573dfe7-351a-49f2-acb8-99c0a99c1297,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.56.F400,DNK,a823c12f-d3f9-455a-8f1f-d7e758911af6,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.56.F800,DNK,bb95fe9b-83f4-47c8-83d9-b86b2393540e,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.56.F300,DNK,6537ddaa-231b-42ce-b76b-884207213a77,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.0,DNK,3cba14b8-47b3-43fc-9af2-88da3d51d161,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.GTVP.2.GPV,DNK,4bb90862-563a-46ee-a687-07a6f0be04d4,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.2,DNK,e35b72b6-3eca-45ab-9cbd-7fe83e1a5f81,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.2.GPV,DNK,112b66ef-ae34-40cf-8e17-3630fbfd63ce,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.4,DNK,9d414663-1358-44b7-adab-ef420b71a6a7,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.PRE.ENRL.FE.ZS,DNK,9c0f7f6f-e215-40d3-8926-8870c9752d40,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.PRM.ENRL.FE.ZS,DNK,fadb2764-994c-427c-9e30-4f4e6a2b544c,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.GTVP.23.GPV,DNK,df0dab11-5b60-4022-a853-8ae0472d033b,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.SEC.ENRL.VO.ZS,DNK,7776a4a9-d9e2-4e0c-9ef8-098c423e7c58,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.SEC.ENRL.FE.ZS,DNK,a092e24d-8e36-4986-9f01-c442b0a724c2,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.SEC.ENRL.GC.FE.ZS,DNK,170381e9-e2e2-40bc-b711-2726882091b5,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.SEC.ENRL.VO.FE.ZS,DNK,d77409fb-05d6-4d2f-9cd3-e5e3a7a1ae01,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F600,DNK,47433231-f538-48e6-b17d-bc345025f4cb,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F140,DNK,6cfa322d-03d7-41ab-b81a-9dcf796ee393,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F500,DNK,5bed9a97-6b6c-4ae1-9eeb-e2ae514d46ab,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F700,DNK,b71437e5-e900-4164-9e02-09033fc978b4,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F200,DNK,3258a3b4-abc3-4be5-aca9-f805b6c7be9d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.FUK,DNK,a8633732-bed9-4d1b-a026-2fabbba7d9d0,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F400,DNK,b36ba907-89d4-45e2-a773-db3c2467b53d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F800,DNK,72dde272-a4b5-41e1-b3ea-170a8910fbd7,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FOSEP.56.F300,DNK,3a63a510-958b-4ee5-9c46-45fa216ebe0f,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.ENRL.FE.ZS,DNK,e01ff638-675f-46bd-bab8-6af4e3e9d708,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.5.B,DNK,b08ec14a-7ff3-480a-9a09-3436c3fdc27b,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.8,DNK,18fa3f99-6a59-4ff2-84f5-2193f8733e62,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.GTVP.3.GPV,DNK,4d09096a-f6c3-4c1b-b72a-b7e9298ffc9e,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.GTVP.3.V,DNK,89e2c030-8571-430a-bf78-a1eecb9dbbbd,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.3,DNK,a38cc929-fcc5-4be0-a18a-40bcb7891e5e,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.3.GPV,DNK,a7d1845d-5732-47ae-bc3f-f16dc8f1a82b,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,UIS.FEP.3.V,DNK,48fa8cdd-3533-4fff-a348-16cb4a545970,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.PRM.TCHR.FE.ZS,DNK,d8b32735-50a9-450b-b566-d380abdcf797,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,SE.TER.TCHR.FE.ZS,DNK,22f55802-3174-4ca8-9fe1-cf8c7c1e731d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,IT.CMP.PCMP.P2,DNK,57064cfa-296b-4e5c-975c-d2d24c8cd0e4,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.0,DNK,52395f89-cefa-45e2-86be-887a23e5d55a,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.1,DNK,f2b2dace-bf45-4303-862d-53e3999f4a72,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.2,DNK,e907c857-7f8a-4d38-a7f3-6624bc490558,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.3,DNK,664381cc-e0d2-4b72-9136-01be95887f86,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.4,DNK,e7b8efc4-1c1d-4b5f-a565-c94728fe7ca2,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.5,DNK,fa4eac23-1f49-41e4-9b42-c8282ad929e9,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.6,DNK,c5b1ddb3-b485-4782-8335-dc9a015cdd89,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.0,DNK,422300b9-f8bd-4471-b177-42c7efd778d1,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.1A,DNK,b426069c-eb5c-4a2a-ad34-05b7bc143c79,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.1B,DNK,e19ee62a-8eb8-4272-82a5-dde71c96103b,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.2,DNK,2ed87401-8f3b-4f6f-a792-94b6c7ed1d69,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.3,DNK,7aeadfa7-31a0-4c2b-a98c-18d67054002a,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.4,DNK,268dc2b3-c506-42c6-9743-379067ecddb4,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.5,DNK,f1fbfb51-5645-4311-8d4e-d8163da9331b,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.6,DNK,f91b1b6a-54dc-4b6d-9e66-fdde07f0d411,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.0,DNK,fde10697-2bcb-4b47-8efd-778d5d200438,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.1A,DNK,69957bf0-ef8e-4c48-bedc-dc7dd190a573,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.1B,DNK,2bb21f34-0832-4b91-810d-f581958adeb3,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.2,DNK,139fd0bc-fdab-4258-801a-8e08cedac40b,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.3,DNK,0e1abb79-4dbb-4272-b4c2-827be241dacd,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.4,DNK,1a655ce6-3ca7-4283-b012-6bfb8e98529d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.5,DNK,21247d8f-84ab-4831-9cfa-8282317f323b,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.6,DNK,af2500e1-4e88-4632-bf0d-ddec9d15043f,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.P10,DNK,861cef6f-dec1-4f4d-a2f2-c384ef6326e5,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.P25,DNK,4a7e48de-cec0-4cfb-8ba9-ac188a7a21e3,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.P50,DNK,46ac03ec-b691-4e7d-9b9a-5e991c9be5bb,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.P05,DNK,f02ef288-2cf4-4a54-b84d-746522f6ce90,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.P75,DNK,c3a1b461-89cf-4099-ba1f-7c20dcd73e29,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.P90,DNK,32211631-06df-430b-ad3c-30765734dd25,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.P95,DNK,7de8249c-214c-4c86-95ac-4176e3002df9,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.P10,DNK,0f75f7bd-d3c8-44e4-b71c-b8278148790e,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.P25,DNK,1ab324d1-38ba-4216-8425-f70693320b2d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.P50,DNK,338a3b05-b6ca-4dfd-b103-c96ddb30a84d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.P05,DNK,4201cb54-c2dd-449b-8ee1-fa96c4b705f7,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.P75,DNK,a50f8e9a-6f34-4fb6-8272-5728012034ca,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.P90,DNK,9fa9a233-7f94-43df-8f9c-49f30c4e05f2,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.P95,DNK,0250a4e8-35e7-435c-a230-1081e1585d6f,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.P10,DNK,3d4f5f80-c24f-44c6-971b-a46ca430f2fc,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.P25,DNK,69227ab5-4edf-4776-afe4-333065fa018f,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.P50,DNK,63ec15e1-9618-46ad-9e4f-72e803eae47d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.P05,DNK,a0d18dd2-e605-453b-9d3a-396bb542070d,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.P75,DNK,cb0209f9-5291-404c-91e5-e88bd34e26ad,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.P90,DNK,d9c130d3-b1b3-4edb-8f63-e3b5060bff26,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.P95,DNK,7cdc4d38-4b6f-4c20-8d45-c7ac79f4cd32,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.0.FE,DNK,4cc5b1bb-5ded-489f-8bf0-64b56ed53969,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.1.FE,DNK,43bfdde0-0bde-4aeb-b1ef-216ee7945e58,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.2.FE,DNK,1d32be16-3ed8-40c8-a753-e23c58e8364f,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.3.FE,DNK,c32e8246-886f-4568-a056-269e9adbc563,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.4.FE,DNK,b8777815-9cb0-4d1a-b800-d5c7a2613048,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.5.FE,DNK,7abae507-dc22-4e7a-a309-074aec47448c,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.6.FE,DNK,44e30102-a13a-4ebd-b1a3-057e08add297,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.0.FE,DNK,29f607f3-2004-430b-80f0-0cd65975fcf4,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.1A.FE,DNK,cc4783d3-3773-49ed-ba41-0d6370ed53d1,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.1B.FE,DNK,323cb345-94a7-4e32-96db-39f681e92d05,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.2.FE,DNK,0c70ae69-19d8-4b3c-b06a-17ae5e21e8c0,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.3.FE,DNK,5b0e55e1-2212-4de1-a88c-7c442b3847cf,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.4.FE,DNK,df58f4c9-fc19-409c-80f5-99be0c916940,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.5.FE,DNK,296dafc7-6b76-41c1-a6f8-bff077783230,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.REA.6.FE,DNK,8f913180-4ad5-46d4-87af-56eb27810670,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.0.FE,DNK,e7f131a5-250b-4ccc-a17f-a195006af8ed,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.1A.FE,DNK,804e7419-9506-4f10-851a-1ee4e73b3126,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.1B.FE,DNK,535683e2-762c-4c72-b62d-b5708fc003c9,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.2.FE,DNK,aef32e10-5965-40f4-9a1f-655df339fcf6,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.3.FE,DNK,bf7cf013-971f-445b-8a4a-6375c4655f06,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.4.FE,DNK,fc7c14e2-85c7-45f6-861a-7ac426ec6e7f,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.5.FE,DNK,088b461c-a500-4079-871d-66d563649454,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.SCI.6.FE,DNK,e988e052-7dfa-4194-8d2f-9f4d5da5f536,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.0.MA,DNK,1d997123-f716-4f30-9f58-438826b64e00,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.1.MA,DNK,e68cb28b-7393-4426-b96f-ffd39a27b69b,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.2.MA,DNK,c0f93d45-824a-4049-9fbc-0e7d7a538ca4,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.3.MA,DNK,c2f67dee-5870-42b2-9463-c275af0a35ef,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
Denmark,LO.PISA.MAT.4.MA,DNK,b70e99c1-1ba0-412b-870e-325c224c6868,70a55e76-a7d7-3e5e-8a78-ccfb1303c780
